Phi,Psi,Iter
17.867645,-0.59510803,3
7.9982147,-59.068497,3
-76.9656,29.664673,3
-51.52153,-4.586151,3
-29.6622,21.978714,3
-111.46679,42.442566,3
-92.15453,44.079987,3
151.52527,-177.65681,3
-26.822937,68.42673,3
-140.86847,19.028122,3
-81.96605,123.58368,3
-60.32537,47.49594,3
18.285126,-130.63737,3
43.25296,-61.799294,3
-121.884705,13.773727,3
107.529236,-10.429199,3
-17.448624,-5.466934,3
7.87941,147.50507,3
-27.298767,10.74733,3
-40.28772,-73.13966,3
-114.69237,33.100174,3
6.4118347,4.683731,3
43.24611,18.244781,3
101.872406,-67.94988,3
-7.429657,65.53998,3
66.56305,98.85007,3
3.4317017,-45.30835,3
-67.21389,-50.51506,3
-32.058395,-98.04477,3
7.7687073,37.99182,3
-65.71508,73.983185,3
-0.57463074,-0.3977356,3
-78.39957,13.80365,3
34.14331,-49.62552,3
-11.064926,-7.516464,3
-50.062637,-25.472809,3
-52.19258,38.712112,3
8.561188,177.90665,3
44.9395,-42.825882,3
-34.95874,172.92682,3
-177.88399,12.051086,3
-135.69713,33.51274,3
1.5292969,134.21921,3
72.26657,-27.658554,3
-45.976517,-58.7778,3
171.93585,148.65552,3
5.0254364,19.506348,3
138.77576,-8.977463,3
20.008362,83.6503,3
-20.034546,-148.58264,3
-8.945343,55.95456,3
128.71512,3.2816772,3
116.1236,134.47244,3
-9.7742,16.392456,3
134.79263,2.2022858,3
145.95886,62.967316,3
-20.275787,-8.361984,3
63.527344,62.578003,3
30.933243,-101.000336,3
44.832947,-11.828415,3
71.388,-1.7655182,3
-11.233093,62.489807,3
23.646698,122.782166,3
-34.32788,36.73416,3
11.637878,-77.793564,3
-58.670845,-6.495407,3
103.64874,-40.13086,3
-19.53566,-138.70839,3
100.039,-30.750702,3
39.38086,57.656586,3
-99.10161,106.66937,3
-69.93352,-2.4947052,3
127.96802,28.901413,3
-4.085907,-94.83111,3
-10.9487915,71.70781,3
24.768631,-25.543,3
60.31424,3.989563,3
27.631744,-78.518135,3
-153.17667,34.72615,3
60.35025,-47.880554,3
-56.252853,-165.33861,3
-81.92507,60.15416,3
0.94007874,-21.17015,3
-136.78,97.362915,3
178.27039,11.455414,3
102.77081,33.75682,3
-9.279236,126.40152,3
-103.30665,14.424805,3
-159.68185,-8.236633,3
12.848587,-40.209747,3
-1.6669922,-42.593384,3
141.62057,-172.6174,3
-40.75531,50.35417,3
151.51434,48.78485,3
-10.452484,-77.04126,3
47.18611,-123.602325,3
140.12482,165.80951,3
-50.197037,-0.4215088,3
-17.728546,3.2674866,3
-59.33203,-17.301056,3
-169.82448,147.34656,3
-88.4104,-11.367279,3
-117.09184,150.84808,3
137.92639,-1.4007263,3
82.987885,0.34501648,3
120.87283,71.986145,3
29.69394,-115.27015,3
179.0917,-32.830322,3
-67.70154,98.584045,3
-101.79275,-32.376266,3
-8.565994,68.85916,3
67.744965,5.2180176,3
76.56589,-46.458298,3
37.338562,-124.810616,3
-50.165024,-23.898361,3
-35.075317,166.30328,3
15.491241,5.036728,3
-118.316605,158.9997,3
174.58063,179.54095,3
144.53278,7.618042,3
-44.35016,4.0987854,3
20.029953,-67.57955,3
25.014923,145.13776,3
13.889374,157.27301,3
137.67825,95.92615,3
91.32233,-85.27881,3
5.9513245,-161.16933,3
16.168488,-5.9899445,3
17.91835,1.0937195,3
32.224854,55.58792,3
-159.06216,5.988678,3
-58.041832,123.87912,3
-154.12749,-153.8127,3
30.93486,-17.986984,3
-144.20271,24.822662,3
152.09662,-63.441,3
-101.70426,-141.50336,3
32.854294,44.265167,3
83.48288,179.39102,3
-63.70266,-18.893082,3
85.03186,-87.54475,3
73.82797,-13.254044,3
31.001083,-174.12646,3
-173.15465,-13.898453,3
101.82971,-3.9427185,3
132.77985,1.5322266,3
-43.569443,-169.53111,3
67.54172,-10.4313965,3
-54.45215,-5.318054,3
-26.363602,142.56769,3
-112.33858,-1.6525269,3
79.553375,-72.19852,3
36.64279,-76.69489,3
-97.56584,87.289246,3
-30.014893,12.8181305,3
-19.797256,113.87695,3
5.6232452,169.69095,3
-4.902252,-138.63406,3
-13.201752,14.51413,3
-102.8167,66.67746,3
-159.45378,-65.71024,3
27.159683,-18.235382,3
70.15109,2.666275,3
164.13867,-170.34244,3
29.20819,30.993744,3
-2.9537506,-167.59251,3
-68.729195,-57.12841,3
97.000916,-150.68163,3
-3.521881,0.034072876,3
28.103592,-31.331009,3
-49.08687,147.93237,3
-165.51054,0.91241455,3
-35.428406,150.34271,3
27.411774,133.65817,3
-3.8111877,-9.077179,3
2.6136932,-85.3962,3
21.802887,-37.741165,3
-177.46822,-154.16393,3
27.476242,17.119598,3
154.06339,-168.97594,3
-140.452,20.843323,3
40.51602,163.00671,3
26.168518,-33.518097,3
39.587906,-151.6761,3
156.65662,-50.406555,3
4.4725494,-178.17406,3
-0.7822571,37.75978,3
177.79327,7.385849,3
-105.77849,52.395264,3
128.02817,22.94606,3
-164.21321,77.9267,3
60.81842,35.570557,3
-23.04683,-50.20926,3
175.00714,146.66132,3
-64.28246,39.251755,3
128.87564,138.48047,3
-30.623322,-2.6641235,3
-1.8955688,143.67923,3
-46.468857,-49.065002,3
-36.78511,118.88983,3
147.72491,-106.592964,3
-28.839188,53.43895,3
-153.65454,-43.43416,3
-78.74686,44.814453,3
112.17505,10.170837,3
40.921738,-12.307022,3
10.419128,72.11177,3
84.603455,-137.83679,3
36.271835,-35.641083,3
-101.66394,-3.0209656,3
90.721954,-92.72887,3
60.171967,-152.35283,3
154.6969,5.516632,3
82.502716,-98.6717,3
-104.33476,143.19037,3
-149.67871,27.64566,3
16.74469,-6.048874,3
24.88507,56.927765,3
-9.640747,-32.387955,3
44.19342,-64.79883,3
105.77521,159.6496,3
-35.46292,-6.634445,3
4.146698,-11.58255,3
20.647812,-12.079407,3
12.46019,6.5206146,3
171.54315,-11.549194,3
-97.5301,87.2146,3
-40.335037,152.0632,3
-17.920212,175.5597,3
-1.0584259,121.89981,3
-161.20796,-130.00177,3
106.44348,19.069626,3
27.968262,-7.3026123,3
47.90831,-82.48226,3
-21.42212,-9.998245,3
-77.7601,-119.396416,3
9.452347,-178.58954,3
-23.709839,126.53128,3
-149.0491,134.79803,3
80.24594,-136.34677,3
132.34225,-147.2571,3
129.22412,171.98328,3
-141.55157,-60.350258,3
-155.85757,145.3941,3
116.70221,-21.848053,3
0.56573486,13.713654,3
-154.0393,-28.370346,3
166.83264,-8.640411,3
-13.230118,10.843109,3
-0.5932312,122.8858,3
-20.402283,-143.47324,3
-117.06922,62.377625,3
78.37973,-79.727806,3
-135.13727,0.40888977,3
-0.91296387,17.653381,3
117.35031,3.706894,3
127.53183,-8.449814,3
49.864044,-40.793167,3
-67.29761,83.15723,3
32.355392,100.07367,3
-127.962036,-50.333282,3
175.26349,-3.3824005,3
-26.684418,160.54349,3
-41.546936,-86.14879,3
-5.372406,120.753265,3
159.38303,-1.5714569,3
-94.53369,127.19812,3
-46.242477,106.80322,3
-4.9200745,-38.828125,3
49.140198,-39.9657,3
-2.3263702,7.2379303,3
-51.93817,25.191452,3
14.918564,-58.534065,3
-16.43425,140.40256,3
105.11963,63.98802,3
73.15369,-89.51661,3
3.1101532,129.43024,3
-91.68562,6.391098,3
-147.74231,-49.3425,3
-17.98944,156.62378,3
12.4921875,-10.456238,3
-33.89798,-35.371674,3
-2.3401947,-30.272034,3
17.92421,-174.28455,3
-106.89111,171.98721,3
-52.63085,120.59436,3
-175.25735,-144.08209,3
-30.338928,4.4342957,3
-60.491806,-2.2278442,3
-57.53035,33.608307,3
-12.285477,26.742737,3
159.90598,51.80426,3
8.369232,-27.469818,3
-168.414,179.09985,3
-23.118347,155.36102,3
115.23288,94.476685,3
-79.74896,-76.24929,3
-21.311996,-3.3036041,3
147.83124,-49.134018,3
-178.46753,69.99138,3
-54.848984,30.451569,3
-3.6414795,140.54108,3
-63.979538,40.6082,3
-12.255371,141.51978,3
126.535034,14.5507965,3
1.3391266,4.473404,3
-9.665375,4.13179,3
105.33801,-43.23282,3
18.520538,0.8551636,3
3.6023254,-36.972626,3
-122.58838,-4.486862,3
-40.226776,145.02145,3
98.53369,-0.43527222,3
-134.38379,-114.6668,3
-28.896378,108.33472,3
54.3291,86.83017,3
-25.27948,-32.38127,3
39.95352,-23.251755,3
-139.35167,-145.93272,3
172.78131,-68.17213,3
-151.68239,-32.6109,3
11.685593,90.30322,3
-25.644165,-131.2121,3
108.93317,-84.60541,3
-46.836502,80.05704,3
-128.69676,-155.07101,3
161.62637,-138.23181,3
19.433472,74.1107,3
-48.218674,-79.86738,3
-4.107498,-156.16238,3
23.923874,11.412384,3
161.81891,150.03043,3
11.198364,171.16434,3
-21.322647,23.687592,3
-150.46327,159.24744,3
-14.4717865,11.109604,3
46.933746,-65.01584,3
-20.198212,52.929047,3
32.10724,141.30597,3
-27.835327,9.483673,3
177.3133,-179.28009,3
-51.769592,89.502594,3
-122.73291,6.8009644,3
16.705566,-55.6978,3
-7.918976,-136.7482,3
47.507965,32.749695,3
-28.919418,-38.40721,3
23.569931,-103.38734,3
-28.37526,-50.326508,3
18.835648,65.6346,3
-173.42017,-41.205215,3
53.218246,89.48651,3
12.647736,179.52417,3
35.727325,-150.19106,3
-144.71388,130.51697,3
-146.99687,-42.911163,3
-29.862183,13.086746,3
-41.52498,19.951447,3
-7.085907,-66.989334,3
-150.15834,178.76117,3
-60.360977,107.775696,3
-91.627045,139.12384,3
26.154892,-38.949905,3
-6.002823,-77.389496,3
5.0329742,168.72168,3
72.77557,54.003204,3
59.694565,-77.01097,3
21.686752,-20.650711,3
-11.639709,160.10986,3
45.53839,-7.5844727,3
-118.42363,-4.5772552,3
133.43292,12.852844,3
-63.557083,113.23581,3
138.68423,-16.688675,3
31.608505,-105.043724,3
-175.87105,-40.231125,3
-26.268875,-0.9831543,3
-135.37561,13.693527,3
-178.10703,-83.43594,3
167.52945,128.35681,3
25.969635,54.54419,3
-62.54467,-100.06303,3
-14.136551,76.5152,3
28.721817,-70.18123,3
-46.33737,93.288025,3
-121.88199,-19.235428,3
33.339783,-47.194473,3
-78.55698,77.17517,3
116.28528,12.274002,3
64.97632,-18.209167,3
26.029266,-134.66808,3
12.807388,9.60643,3
-8.98616,-160.4218,3
27.72351,-137.70609,3
-37.310562,-32.783386,3
33.781708,-43.33258,3
-35.63051,-28.108795,3
-103.28358,59.57013,3
-11.13591,4.962784,3
-138.41608,16.484283,3
-92.46001,3.7519531,3
37.01599,-4.4020844,3
168.62888,125.49774,3
-51.294983,110.5379,3
-2.1418152,21.42572,3
50.94008,67.95976,3
-51.312927,-8.235962,3
37.136856,-94.5745,3
-43.119614,-151.07735,3
73.38728,-81.60037,3
73.528824,37.149292,3
15.533676,3.985321,3
152.60605,-69.37984,3
8.756409,-46.90088,3
-110.81567,-16.266739,3
-170.48244,115.77182,3
-93.591225,37.929016,3
-73.78269,121.51053,3
37.057602,-129.72014,3
160.90863,-8.356461,3
-171.33308,-21.189407,3
-106.83413,-5.8357086,3
-100.89946,27.815918,3
-115.77878,-107.12597,3
-50.78192,126.803406,3
29.41809,33.937103,3
49.94487,14.441742,3
16.553192,89.349,3
173.67657,4.448349,3
-4.457794,-128.67989,3
139.7843,-159.15372,3
-151.58412,20.685455,3
13.991516,151.05417,3
36.591324,-142.49913,3
-113.83266,-21.699142,3
-110.56514,75.130585,3
-51.029205,-120.7232,3
-21.148132,0.49505615,3
51.89531,-1.4389954,3
43.686234,-9.724152,3
4.179413,49.450897,3
10.152405,-41.357864,3
12.806793,136.57727,3
14.325058,8.577576,3
173.44855,-82.47241,3
-28.772385,4.9375305,3
54.886475,-25.81108,3
-15.248764,137.50482,3
-92.30249,-15.117249,3
-149.4277,-34.303604,3
-13.52124,-20.159485,3
-86.83819,-150.8777,3
140.28323,98.32654,3
79.007324,23.166153,3
53.223907,5.549286,3
11.097839,-160.47563,3
38.825638,118.7009,3
22.548996,4.5548706,3
43.539124,-74.46731,3
93.384125,-98.11774,3
-119.1343,53.71115,3
-129.42143,9.374161,3
170.21826,-8.339096,3
55.834442,-138.71593,3
126.79379,-64.98872,3
112.51456,-26.820923,3
23.46109,87.42493,3
-17.209244,-23.538391,3
-114.182625,103.09631,3
17.09761,-66.16958,3
54.814423,-14.996628,3
47.64206,175.42963,3
136.3153,20.11319,3
-1.240097,145.0513,3
11.190384,121.22836,3
2.054947,160.51526,3
73.048965,106.22565,3
37.408585,-95.47574,3
-3.6199646,59.105133,3
151.63736,-15.329987,3
-33.7406,167.42188,3
-22.2583,-139.45737,3
-144.91238,33.834473,3
-0.8776703,3.7880096,3
-139.79892,-126.41808,3
32.46295,1.5025024,3
-163.45245,16.10823,3
-156.3,-131.13173,3
-162.97299,-124.87415,3
101.47107,25.102692,3
-18.553238,64.66728,3
-1.0184479,61.69751,3
33.56482,4.7075653,3
124.16272,-45.25789,3
-148.46086,57.314514,3
-6.482498,21.656677,3
-17.578339,2.03685,3
12.625763,-144.43748,3
-135.32169,-64.03675,3
-12.56015,-3.274582,3
-148.63773,-5.605484,3
-68.16971,8.552383,3
17.013763,-118.74586,3
18.016205,-4.06514,3
-2.0731354,-108.799934,3
84.95206,-108.12773,3
4.917145,-94.11101,3
-100.37691,145.9505,3
8.69603,-42.3114,3
175.9049,137.22205,3
109.78674,-143.50056,3
47.34819,170.23264,3
136.5192,-65.78913,3
-15.408356,49.461517,3
75.94304,-30.278275,3
97.76666,-34.229584,3
15.478653,-70.06446,3
134.91632,-52.439873,3
139.91382,-36.563004,3
-2.381958,-11.563782,3
-92.36183,122.74457,3
-38.753998,149.06158,3
-4.906769,-69.45343,3
-77.596375,125.09711,3
-139.34103,-3.7487335,3
64.18439,-159.92535,3
97.77289,97.0874,3
-0.40827942,12.116837,3
77.194305,70.257645,3
91.54419,-63.72876,3
-4.2759094,2.213562,3
41.44034,28.863708,3
95.668,-6.1974945,3
148.47064,97.929016,3
-0.6415863,44.076492,3
-169.36884,-2.213623,3
-27.371582,-102.266914,3
-29.456573,165.78296,3
107.75113,-20.28946,3
-53.067772,44.24443,3
27.37741,54.491013,3
-58.215202,-89.27713,3
-157.75879,-86.022415,3
-41.947754,-35.77629,3
36.11502,-164.46619,3
86.63751,-156.03758,3
-3.600647,-46.385193,3
-56.0735,16.653168,3
41.800507,86.89914,3
128.32468,-57.726303,3
132.74701,43.41191,3
39.611053,-53.547943,3
111.912964,9.362869,3
-169.09178,19.996078,3
-2.565094,102.86252,3
54.062363,-110.34398,3
80.53485,-1.4558868,3
-4.1164246,-75.8512,3
166.07245,33.078033,3
-100.802,-93.89898,3
6.8748627,15.000168,3
59.887695,159.48187,3
27.431412,-46.507538,3
47.905594,-124.212234,3
-22.305206,72.07037,3
-48.94458,-97.7532,3
-54.92691,-154.01959,3
1.994278,4.499756,3
-20.939484,-98.91885,3
-21.599838,-25.170883,3
-114.44497,6.6111755,3
56.329697,-60.048218,3
170.74924,-4.6859436,3
-120.81339,17.204056,3
41.198975,153.94138,3
64.151855,-86.206635,3
-100.77293,-26.580872,3
-35.985565,-62.404236,3
-2.5177917,-122.31525,3
-113.88554,35.90193,3
-105.21696,-137.46228,3
115.59503,89.069275,3
-132.9878,-69.68572,3
-3.5378265,105.66269,3
9.016983,20.940079,3
70.4588,-96.85409,3
-8.534882,58.60138,3
169.03839,44.447876,3
-39.306335,17.961945,3
-68.46548,-5.2860413,3
-0.70736694,12.573196,3
83.97336,83.58551,3
97.73163,-78.103,3
-111.428734,-125.719925,3
-110.350624,-137.63585,3
-11.707275,-1.4205475,3
-64.22215,-29.746841,3
134.34198,-26.849731,3
-110.934074,12.609573,3
-179.93428,-5.860031,3
108.58887,-105.323425,3
-127.318184,95.06891,3
-111.99744,58.06183,3
36.58162,-5.178665,3
-130.68246,-113.18534,3
94.25952,18.36737,3
-4.1933746,86.53317,3
58.779236,-3.2154083,3
38.001938,-17.541107,3
21.670776,129.31992,3
-88.84626,-86.94331,3
5.6744385,48.8143,3
-168.16159,-73.6292,3
-31.953918,130.66919,3
54.803284,2.1405945,3
-41.75363,151.80005,3
38.18869,-118.63902,3
-48.298523,31.606323,3
-150.6997,70.408936,3
47.041656,4.6763153,3
-6.31369,75.56726,3
-10.538162,4.9246216,3
3.2568817,170.30429,3
-14.266647,22.187592,3
-2.9596863,7.1995087,3
10.8676605,-81.78283,3
-113.259995,136.7308,3
-79.99124,-155.61125,3
-46.66266,0.5451813,3
-15.360504,5.4606323,3
-66.79856,-5.9740753,3
-0.15388489,7.3964386,3
-24.024551,14.2539215,3
160.25317,164.31958,3
-37.959198,39.14612,3
78.86389,33.032227,3
-22.379868,-34.935364,3
2.7842255,-76.661934,3
-117.12191,-26.235886,3
101.06662,18.841064,3
35.927307,166.98615,3
-122.02573,92.55438,3
-56.051346,-49.115448,3
64.313385,-96.68369,3
-36.692963,-70.29291,3
-21.40831,60.19516,3
162.76224,-46.62143,3
170.30621,156.98978,3
26.397186,155.73505,3
-52.15219,114.24963,3
77.61777,3.7401733,3
-68.06403,97.453,3
-17.588531,-5.1557465,3
30.604767,-154.09546,3
-12.397156,73.72009,3
-46.630096,-1.7329102,3
-65.29882,79.552795,3
110.42001,56.159836,3
128.50516,123.148315,3
10.981628,18.88556,3
97.77411,-93.19593,3
19.32254,7.1963654,3
-40.68994,15.419159,3
7.69722,6.80986,3
107.10971,101.68967,3
28.084656,4.8137817,3
-22.635178,29.065674,3
-62.49106,20.530792,3
111.374756,-13.5401,3
-4.879181,-143.3387,3
-12.163528,131.50906,3
43.605515,23.440048,3
139.15991,-122.99325,3
-7.2532654,-34.915375,3
97.063934,-84.593376,3
-33.85431,-31.64656,3
-98.661766,179.35645,3
-1.1073608,61.0717,3
156.83832,30.59758,3
33.362732,-7.7346497,3
71.0054,1.2425385,3
-168.21207,143.87311,3
62.866867,-152.69676,3
-23.096985,-62.35125,3
25.29506,-109.24725,3
170.09277,-62.501953,3
91.08069,-59.371666,3
9.433624,-115.86543,3
-1.0852814,110.697784,3
13.218292,-61.228035,3
72.280075,-57.81427,3
104.65024,7.3930054,3
21.800018,52.193344,3
-8.590088,-154.30272,3
-20.53212,25.8582,3
169.76917,46.187073,3
-1.3087311,-9.068558,3
155.90436,-20.250305,3
65.73114,-159.07564,3
65.66072,-82.14415,3
-2.3033295,-45.309174,3
150.69293,-57.227615,3
-65.386604,47.498627,3
45.10846,-128.52649,3
92.89203,-45.514282,3
14.716949,-85.023705,3
74.94823,-1.3350372,3
-96.83806,37.974503,3
-97.94811,8.503159,3
33.973404,-55.543083,3
13.476608,-27.934433,3
-42.56842,25.350098,3
-159.83861,145.66122,3
16.709549,-9.149902,3
152.72485,9.406998,3
31.103928,7.485565,3
-30.034042,82.19177,3
-53.866318,1.1886597,3
-16.099152,-30.48877,3
-66.45478,-74.60619,3
-96.881645,26.106354,3
73.270035,-134.3417,3
114.912476,39.425537,3
-1.1362457,158.0253,3
68.10333,-126.308914,3
-58.47235,97.80899,3
-144.50394,-120.48043,3
162.34387,83.71008,3
-162.67287,-23.270615,3
-45.34543,16.0085,3
43.056015,173.91272,3
33.095413,-6.024704,3
-149.55963,-47.162766,3
41.06401,-54.69673,3
22.353317,-160.22462,3
-5.7626953,-0.8687744,3
49.721024,30.973022,3
113.21063,26.079193,3
1.4065247,179.14514,3
-0.24664307,8.252014,3
-7.269623,-90.13929,3
-19.825562,161.751,3
5.20047,0.37010193,3
34.248962,97.06665,3
156.41507,-171.31131,3
-130.0886,-34.91815,3
27.955307,-6.042877,3
-45.60927,75.31703,3
-9.205551,6.7718506,3
-52.278305,-7.1796875,3
176.3469,-138.26591,3
-127.80879,5.8222504,3
-2.6432495,-34.106644,3
8.283585,11.028061,3
26.119003,-130.33086,3
-16.310394,8.959579,3
-175.27315,-172.85956,3
-149.88936,20.975693,3
161.42444,-29.447357,3
-53.49494,-26.470383,3
5.1296844,11.9587555,3
-85.36851,-177.84337,3
-122.02844,142.96732,3
-90.25689,114.614136,3
-26.345825,-22.655746,3
1.2400818,-41.231857,3
-152.61597,16.40129,3
-157.68541,44.03003,3
6.8392487,-81.371666,3
175.91388,171.02264,3
52.819107,-0.3629303,3
-42.187805,150.38947,3
78.79251,23.94104,3
-70.668205,28.421799,3
172.59485,128.89575,3
60.68683,12.778412,3
-27.484665,-120.22714,3
0.8102112,119.86511,3
-31.346222,-98.36402,3
22.401535,-155.23364,3
-87.17108,70.51419,3
35.172577,49.38434,3
126.012085,3.1044312,3
-44.009933,-2.8513947,3
70.316925,-17.505249,3
14.239395,-65.14098,3
32.743866,107.19586,3
30.784363,83.47626,3
-175.67401,2.4967651,3
-17.38086,-115.90992,3
-50.52762,-128.0649,3
99.33765,3.9898987,3
120.58649,-20.529144,3
124.65097,15.567703,3
7.8618164,172.80646,3
10.900162,-114.71872,3
93.2789,8.747879,3
66.997375,-65.22448,3
-36.944016,46.492004,3
-69.7611,13.301071,3
-150.31981,3.605957,3
-27.014832,137.89612,3
147.67749,-85.12072,3
-42.369873,63.48137,3
66.739044,-169.18292,3
-5.114212,-25.80487,3
-104.39942,116.02579,3
-166.57059,19.034134,3
-36.586975,54.649567,3
117.49353,49.937836,3
103.35129,65.92029,3
